date,antam_0_5g_idr,antam_1g_idr,antam_2g_idr,antam_3g_idr,antam_5g_idr,antam_10g_idr,antam_25g_idr,antam_50g_idr,antam_100g_idr,antam_250g_idr,antam_500g_idr,antam_1000g_idr,antam_0_5g_buyback_idr,antam_1g_buyback_idr,antam_2g_buyback_idr,antam_3g_buyback_idr,antam_5g_buyback_idr,antam_10g_buyback_idr,antam_25g_buyback_idr,antam_50g_buyback_idr,antam_100g_buyback_idr,antam_250g_buyback_idr,antam_500g_buyback_idr,antam_1000g_buyback_idr,usd_idr,world_gold_idr_gram,world_gold_usd_oz,world_silver_usd_oz
2016-01-22,293933,567000,1121469,1676959,2787939,5564368,13884696,27752892,55489455,138668185,277292484,554576633,253498,489000,967193,1446266,2404413,4798899,11974632,23935034,47855985,119592138,239146428,478285668,,,,
2016-01-23,292896,565000,1117514,1671044,2778105,5544740,13835720,27654998,55293725,138179056,276314380,552620454,254016,490000,969171,1449224,2409330,4808713,11999120,23983981,47953850,119836703,239635480,479263757,,,,
2016-01-25,292378,564000,1115536,1668086,2773188,5534927,13811232,27606052,55195860,137934491,275825328,551642365,252461,487000,963237,1440351,2394579,4779272,11925656,23837140,47660255,119103009,238168324,476329489,,,,
2016-01-26,293933,567000,1121469,1676959,2787939,5564368,13884696,27752892,55489455,138668185,277292484,554576633,254534,491000,971149,1452182,2414247,4818527,12023608,24032928,48051715,120081268,240124532,480241846,,,,
2016-01-27,296525,572000,1131359,1691747,2812524,5613436,14007136,27997627,55978780,139891008,279737744,559467080,257126,496000,981038,1466970,2438832,4867595,12146048,24277662,48541040,121304091,242569792,485132293,,,,
2016-01-28,297043,573000,1133337,1694705,2817441,5623250,14031624,28046574,56076645,140135573,280226796,560445169,257645,497000,983016,1469927,2443749,4877409,12170536,24326609,48638905,121548656,243058844,486110382,,,,
2016-01-29,295488,570000,1127403,1685832,2802690,5593809,13958160,27899733,55783050,139401879,278759640,557510901,256090,494000,977083,1461054,2428998,4847968,12097072,24179769,48345310,120814962,241591688,483176114,,,,
2016-01-30,294451,568000,1123447,1679917,2792856,5574182,13909184,27801839,55587320,138912750,277781536,555554722,255571,493000,975105,1458097,2424081,4838154,12072584,24130822,48247445,120570397,241102636,482198025,,,,
2016-02-01,294451,568000,1123447,1679917,2792856,5574182,13909184,27801839,55587320,138912750,277781536,555554722,255053,492000,973127,1455139,2419164,4828340,12048096,24081875,48149580,120325832,240613584,481219936,,,,
2016-02-02,293933,567000,1121469,1676959,2787939,5564368,13884696,27752892,55489455,138668185,277292484,554576633,254534,491000,971149,1452182,2414247,4818527,12023608,24032928,48051715,120081268,240124532,480241846,,,,
2016-02-03,293414,566000,1119491,1674002,2783022,5554554,13860208,27703945,55391590,138423620,276803432,553598544,255053,492000,973127,1455139,2419164,4828340,12048096,24081875,48149580,120325832,240613584,481219936,,,,
2016-02-04,295488,570000,1127403,1685832,2802690,5593809,13958160,27899733,55783050,139401879,278759640,557510901,258163,498000,984994,1472885,2448666,4887223,12195024,24375556,48736770,121793221,243547896,487088471,,,,
2016-02-05,296525,572000,1131359,1691747,2812524,5613436,14007136,27997627,55978780,139891008,279737744,559467080,258682,499000,986972,1475842,2453583,4897036,12219512,24424503,48834635,122037785,244036948,488066561,,,,
2016-02-06,299635,578000,1143226,1709493,2842026,5672319,14154064,28291308,56565970,141358397,282672056,565335615,261792,505000,998840,1493588,2483085,4955918,12366440,24718184,49421825,123505174,246971260,493935096,,,,
2016-02-09,302746,584000,1155094,1727238,2871528,5731201,14300992,28584990,57153160,142825785,285606368,571204151,264384,510000,1008729,1508376,2507670,5004987,12488880,24962919,49911150,124727997,249416520,498825543,,,,
2016-02-10,301709,582000,1151138,1721323,2861694,5711573,14252016,28487096,56957430,142336655,284628264,569247973,264384,510000,1008729,1508376,2507670,5004987,12488880,24962919,49911150,124727997,249416520,498825543,,,,
2016-02-11,301190,581000,1149160,1718366,2856777,5701760,14227528,28438149,56859565,142092091,284139212,568269883,261792,505000,998840,1493588,2483085,4955918,12366440,24718184,49421825,123505174,246971260,493935096,,,,
2016-02-12,307411,593000,1172895,1753857,2915781,5819524,14521384,29025512,58033945,145026867,290007836,580006955,264384,510000,1008729,1508376,2507670,5004987,12488880,24962919,49911150,124727997,249416520,498825543,,,,
2016-02-13,308448,595000,1176850,1759772,2925615,5839152,14570360,29123406,58229675,145515996,290985940,581963134,265421,512000,1012685,1514291,2517504,5024614,12537856,25060813,50106880,125217126,250394624,500781722,,,,
2016-02-15,307930,594000,1174873,1756814,2920698,5829338,14545872,29074459,58131810,145271432,290496888,580985044,266458,514000,1016641,1520206,2527338,5044242,12586832,25158707,50302610,125706256,251372728,502737900,,,,
2016-02-16,303782,586000,1159049,1733154,2881362,5750828,14349968,28682883,57348890,143314914,286584472,573160330,261792,505000,998840,1493588,2483085,4955918,12366440,24718184,49421825,123505174,246971260,493935096,,,,
2016-02-17,300672,580000,1147182,1715408,2851860,5691946,14203040,28389202,56761700,141847526,283650160,567291794,259718,501000,990928,1481758,2463417,4916664,12268488,24522397,49030365,122526915,245015052,490022739,,,,
2016-02-18,302227,583000,1153116,1724281,2866611,5721387,14276504,28536043,57055295,142581220,285117316,570226062,263347,508000,1004773,1502461,2497836,4985360,12439904,24865025,49715420,124238868,248438416,496869364,,,,
2016-02-19,307411,593000,1172895,1753857,2915781,5819524,14521384,29025512,58033945,145026867,290007836,580006955,266976,515000,1018618,1523164,2532255,5054056,12611320,25207654,50400475,125950820,251861780,503715990,,,,
2016-02-20,308448,595000,1176850,1759772,2925615,5839152,14570360,29123406,58229675,145515996,290985940,581963134,268531,518000,1024552,1532037,2547006,5083497,12684784,25354494,50694070,126684515,253328936,506650257,,,,
2016-02-22,307930,594000,1174873,1756814,2920698,5829338,14545872,29074459,58131810,145271432,290496888,580985044,268013,517000,1022574,1529079,2542089,5073683,12660296,25305547,50596205,126439950,252839884,505672168,,,,
2016-02-23,302227,583000,1153116,1724281,2866611,5721387,14276504,28536043,57055295,142581220,285117316,570226062,264384,510000,1008729,1508376,2507670,5004987,12488880,24962919,49911150,124727997,249416520,498825543,,,,
2016-02-24,304301,587000,1161027,1736111,2886279,5760642,14374456,28731830,57446755,143559479,287073524,574138419,267494,516000,1020596,1526122,2537172,5063869,12635808,25256600,50498340,126195385,252350832,504694079,,,,
2016-02-25,304301,587000,1161027,1736111,2886279,5760642,14374456,28731830,57446755,143559479,287073524,574138419,268013,517000,1022574,1529079,2542089,5073683,12660296,25305547,50596205,126439950,252839884,505672168,,,,
2016-02-26,306374,591000,1168939,1747942,2905947,5799897,14472408,28927618,57838215,144537738,289029732,578050776,271123,523000,1034442,1546825,2571591,5132565,12807224,25599229,51183395,127907338,255774196,511540704,,,,
2016-02-27,302746,584000,1155094,1727238,2871528,5731201,14300992,28584990,57153160,142825785,285606368,571204151,266976,515000,1018618,1523164,2532255,5054056,12611320,25207654,50400475,125950820,251861780,503715990,,,,
2016-02-29,302746,584000,1155094,1727238,2871528,5731201,14300992,28584990,57153160,142825785,285606368,571204151,267494,516000,1020596,1526122,2537172,5063869,12635808,25256600,50498340,126195385,252350832,504694079,,,,
2016-03-01,307411,593000,1172895,1753857,2915781,5819524,14521384,29025512,58033945,145026867,290007836,580006955,270605,522000,1032464,1543867,2566674,5122751,12782736,25550282,51085530,127662773,255285144,510562615,,,,
2016-03-02,304819,588000,1163005,1739069,2891196,5770456,14398944,28780777,57544620,143804044,287562576,575116508,269568,520000,1028508,1537952,2556840,5103124,12733760,25452388,50889800,127173644,254307040,508606436,,,,
2016-03-03,305856,590000,1166961,1744984,2901030,5790083,14447920,28878671,57740350,144293173,288540680,577072687,270086,521000,1030486,1540910,2561757,5112938,12758248,25501335,50987665,127418209,254796092,509584525,,,,
2016-03-04,307930,594000,1174873,1756814,2920698,5829338,14545872,29074459,58131810,145271432,290496888,580985044,272160,525000,1038398,1552740,2581425,5152192,12856200,25697122,51379125,128396468,256752300,513496882,,,,
2016-03-05,306374,591000,1168939,1747942,2905947,5799897,14472408,28927618,57838215,144537738,289029732,578050776,269568,520000,1028508,1537952,2556840,5103124,12733760,25452388,50889800,127173644,254307040,508606436,,,,
2016-03-07,307411,593000,1172895,1753857,2915781,5819524,14521384,29025512,58033945,145026867,290007836,580006955,272160,525000,1038398,1552740,2581425,5152192,12856200,25697122,51379125,128396468,256752300,513496882,,,,
2016-03-08,305856,590000,1166961,1744984,2901030,5790083,14447920,28878671,57740350,144293173,288540680,577072687,269568,520000,1028508,1537952,2556840,5103124,12733760,25452388,50889800,127173644,254307040,508606436,,,,
2016-03-09,306374,591000,1168939,1747942,2905947,5799897,14472408,28927618,57838215,144537738,289029732,578050776,271123,523000,1034442,1546825,2571591,5132565,12807224,25599229,51183395,127907338,255774196,511540704,,,,
2016-03-10,304819,588000,1163005,1739069,2891196,5770456,14398944,28780777,57544620,143804044,287562576,575116508,269050,519000,1026530,1534994,2551923,5093310,12709272,25403441,50791935,126929079,253817988,507628347,,,,
2016-03-11,308448,595000,1176850,1759772,2925615,5839152,14570360,29123406,58229675,145515996,290985940,581963134,269568,520000,1028508,1537952,2556840,5103124,12733760,25452388,50889800,127173644,254307040,508606436,,,,
2016-03-12,303782,586000,1159049,1733154,2881362,5750828,14349968,28682883,57348890,143314914,286584472,573160330,268531,518000,1024552,1532037,2547006,5083497,12684784,25354494,50694070,126684515,253328936,506650257,,,,
2016-03-14,303264,585000,1157072,1730196,2876445,5741014,14325480,28633936,57251025,143070350,286095420,572182240,268013,517000,1022574,1529079,2542089,5073683,12660296,25305547,50596205,126439950,252839884,505672168,,,,
2016-03-15,300672,580000,1147182,1715408,2851860,5691946,14203040,28389202,56761700,141847526,283650160,567291794,264384,510000,1008729,1508376,2507670,5004987,12488880,24962919,49911150,124727997,249416520,498825543,,,,
2016-03-16,300154,579000,1145204,1712450,2846943,5682132,14178552,28340255,56663835,141602961,283161108,566313705,264384,510000,1008729,1508376,2507670,5004987,12488880,24962919,49911150,124727997,249416520,498825543,,,,
2016-03-17,307411,593000,1172895,1753857,2915781,5819524,14521384,29025512,58033945,145026867,290007836,580006955,268531,518000,1024552,1532037,2547006,5083497,12684784,25354494,50694070,126684515,253328936,506650257,,,,
2016-03-18,306374,591000,1168939,1747942,2905947,5799897,14472408,28927618,57838215,144537738,289029732,578050776,269568,520000,1028508,1537952,2556840,5103124,12733760,25452388,50889800,127173644,254307040,508606436,,,,
2016-03-21,304301,587000,1161027,1736111,2886279,5760642,14374456,28731830,57446755,143559479,287073524,574138419,268531,518000,1024552,1532037,2547006,5083497,12684784,25354494,50694070,126684515,253328936,506650257,,,,
2016-03-22,303264,585000,1157072,1730196,2876445,5741014,14325480,28633936,57251025,143070350,286095420,572182240,268013,517000,1022574,1529079,2542089,5073683,12660296,25305547,50596205,126439950,252839884,505672168,,,,
2016-03-23,304301,587000,1161027,1736111,2886279,5760642,14374456,28731830,57446755,143559479,287073524,574138419,269050,519000,1026530,1534994,2551923,5093310,12709272,25403441,50791935,126929079,253817988,507628347,,,,
2016-03-24,299635,578000,1143226,1709493,2842026,5672319,14154064,28291308,56565970,141358397,282672056,565335615,264384,510000,1008729,1508376,2507670,5004987,12488880,24962919,49911150,124727997,249416520,498825543,,,,
2016-03-26,300154,579000,1145204,1712450,2846943,5682132,14178552,28340255,56663835,141602961,283161108,566313705,264902,511000,1010707,1511334,2512587,5014801,12513368,25011866,50009015,124972562,249905572,499803632,,,,
2016-03-28,300672,580000,1147182,1715408,2851860,5691946,14203040,28389202,56761700,141847526,283650160,567291794,264902,511000,1010707,1511334,2512587,5014801,12513368,25011866,50009015,124972562,249905572,499803632,,,,
2016-03-29,302227,583000,1153116,1724281,2866611,5721387,14276504,28536043,57055295,142581220,285117316,570226062,266458,514000,1016641,1520206,2527338,5044242,12586832,25158707,50302610,125706256,251372728,502737900,,,,
2016-03-30,306893,592000,1170917,1750899,2910864,5809710,14496896,28976565,57936080,144782302,289518784,579028866,270605,522000,1032464,1543867,2566674,5122751,12782736,25550282,51085530,127662773,255285144,510562615,,,,
2016-03-31,302227,583000,1153116,1724281,2866611,5721387,14276504,28536043,57055295,142581220,285117316,570226062,265939,513000,1014663,1517249,2522421,5034428,12562344,25109760,50204745,125461691,250883676,501759811,,,,
2016-04-01,302746,584000,1155094,1727238,2871528,5731201,14300992,28584990,57153160,142825785,285606368,571204151,266976,515000,1018618,1523164,2532255,5054056,12611320,25207654,50400475,125950820,251861780,503715990,,,,
2016-04-02,300672,580000,1147182,1715408,2851860,5691946,14203040,28389202,56761700,141847526,283650160,567291794,265421,512000,1012685,1514291,2517504,5024614,12537856,25060813,50106880,125217126,250394624,500781722,,,,
2016-04-04,301709,582000,1151138,1721323,2861694,5711573,14252016,28487096,56957430,142336655,284628264,569247973,265939,513000,1014663,1517249,2522421,5034428,12562344,25109760,50204745,125461691,250883676,501759811,,,,
2016-04-05,300154,579000,1145204,1712450,2846943,5682132,14178552,28340255,56663835,141602961,283161108,566313705,264384,510000,1008729,1508376,2507670,5004987,12488880,24962919,49911150,124727997,249416520,498825543,,,,
2016-04-06,303782,586000,1159049,1733154,2881362,5750828,14349968,28682883,57348890,143314914,286584472,573160330,268013,517000,1022574,1529079,2542089,5073683,12660296,25305547,50596205,126439950,252839884,505672168,,,,
2016-04-07,302746,584000,1155094,1727238,2871528,5731201,14300992,28584990,57153160,142825785,285606368,571204151,267494,516000,1020596,1526122,2537172,5063869,12635808,25256600,50498340,126195385,252350832,504694079,,,,
2016-04-08,305338,589000,1164983,1742026,2896113,5780269,14423432,28829724,57642485,144048608,288051628,576094598,269568,520000,1028508,1537952,2556840,5103124,12733760,25452388,50889800,127173644,254307040,508606436,,,,
2016-04-09,303782,586000,1159049,1733154,2881362,5750828,14349968,28682883,57348890,143314914,286584472,573160330,268531,518000,1024552,1532037,2547006,5083497,12684784,25354494,50694070,126684515,253328936,506650257,,,,
2016-04-11,305338,589000,1164983,1742026,2896113,5780269,14423432,28829724,57642485,144048608,288051628,576094598,270086,521000,1030486,1540910,2561757,5112938,12758248,25501335,50987665,127418209,254796092,509584525,,,,
2016-04-12,307930,594000,1174873,1756814,2920698,5829338,14545872,29074459,58131810,145271432,290496888,580985044,271642,524000,1036420,1549782,2576508,5142379,12831712,25648176,51281260,128151903,256263248,512518793,,,,
2016-04-13,306893,592000,1170917,1750899,2910864,5809710,14496896,28976565,57936080,144782302,289518784,579028866,270605,522000,1032464,1543867,2566674,5122751,12782736,25550282,51085530,127662773,255285144,510562615,,,,
2016-04-14,304819,588000,1163005,1739069,2891196,5770456,14398944,28780777,57544620,143804044,287562576,575116508,269568,520000,1028508,1537952,2556840,5103124,12733760,25452388,50889800,127173644,254307040,508606436,,,,
2016-04-15,303264,585000,1157072,1730196,2876445,5741014,14325480,28633936,57251025,143070350,286095420,572182240,269050,519000,1026530,1534994,2551923,5093310,12709272,25403441,50791935,126929079,253817988,507628347,,,,
